ACCOUNT_NUMBER,BRANCH_CODE,APPLICATION_NUM,CUSTOMER_ID,PRODUCT_CODE,PRODUCT_CATEGORY,BOOK_DATE,VALUE_DATE,MATURITY_DATE,AMOUNT_FINANCED,DOWNPAYMENT_AMOUNT,CURRENCY,ORIGINAL_ST_DATE,PRIMARY_APPLICANT_ID,PRIMARY_APPLICANT_NAME,USER_DEFINED_STATUS,CALC_REQD,BACK_VAL_EFF_DT,AUTO_MAN_ROLLOVER,SCHEDULE_BASIS,UDE_ROLLOVER_BASIS,ROLLOVER_TYPE,SPECIAL_AMOUNT,RATE_CODE_PREF,PASSBOOK_FACILITY,ATM_FACILITY,ALLOW_BACK_PERIOD_ENTRY,INT_STMT,TRACK_RECEIVABLE_ALIQ,TRACK_RECEIVABLE_MLIQ,LIQUIDATION_MODE,AMEND_PAST_PAID_SCHEDULE,CHEQUE_BOOK_FACILITY,LIQ_BACK_VALUED_SCHEDULES,LIQ_COMP_DATES_FLAG,RETRIES_AUTO_LIQ,RESIDUAL_AMOUNT,ACCOUNT_STATUS,AUTH_STAT,VERSION_NO,LATEST_ESN,NEXT_ACCR_DATE,HAS_PROBLEMS,PROCESS_NO,AMOUNT_DISBURSED,STOP_ACCRUALS,FUNDED_STATUS,AMORTIZED,RECALC_ACTION_CODE,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,ARVN_APPLIED,ALT_ACC_NO,PARTIAL_LIQUIDATION,ALIQ_REVERSED_PMT,NO_OF_INSTALLMENTS,FREQUENCY,FREQUENCY_UNIT,FIRST_INS_DATE,LINKED_REFERENCE,LINKAGE_TYPE,FIELD_CHAR_1,FIELD_CHAR_2,FIELD_CHAR_3,FIELD_CHAR_4,FIELD_CHAR_5,FIELD_CHAR_6,FIELD_CHAR_7,FIELD_CHAR_8,FIELD_CHAR_9,FIELD_CHAR_10,FIELD_CHAR_11,FIELD_CHAR_12,FIELD_CHAR_13,FIELD_CHAR_14,FIELD_CHAR_15,FIELD_CHAR_16,FIELD_CHAR_17,FIELD_CHAR_18,FIELD_CHAR_19,FIELD_CHAR_20,FIELD_NUMBER_1,FIELD_NUMBER_2,FIELD_NUMBER_3,FIELD_NUMBER_4,FIELD_NUMBER_5,FIELD_NUMBER_6,FIELD_NUMBER_7,FIELD_NUMBER_8,FIELD_NUMBER_9,FIELD_NUMBER_10,FIELD_NUMBER_11,FIELD_NUMBER_12,FIELD_NUMBER_13,FIELD_NUMBER_14,FIELD_NUMBER_15,FIELD_NUMBER_16,FIELD_NUMBER_17,FIELD_NUMBER_18,FIELD_NUMBER_19,FIELD_NUMBER_20,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,ROLL_BY,MATURITY_TYPE,NET_PRINCIPAL,INDEX_XRATE,MIGRATION_DATE,DR_PAYMENT_MODE,CR_PAYMENT_MODE,DR_PROD_AC,CR_PROD_AC,DR_ACC_BRN,CR_ACC_BRN,EXT_ACC_NO_CR,EXT_ACC_NAME_CR,CLG_BANK_CODE_CR,CLG_BRN_CODE_CR,PC_CAT_CR,EXT_ACC_NO_DR,EXT_ACC_NAME_DR,CLG_BANK_CODE_DR,CLG_BRN_CODE_DR,PC_CAT_DR,CARD_NO,INSTRUMENT_NO_CR,ROUTING_NO_CR,END_POINT_CR,CLG_PROD_CODE_CR,SECTOR_CODE_CR,INSTRUMENT_NO_DR,ROUTING_NO_DR,END_POINT_DR,CLG_PROD_CODE_DR,SECTOR_CODE_DR,UPLOAD_SOURCE_DR,UPLOAD_SOURCE_CR,EMI_AMOUNT,CUTOFF_TRANSACTION,DELINQUENCY_STATUS,EXECUTION_DATE,USGT_STATUS,LAST_INTRADAY_ACCR_DT,DUE_DATES_ON,DETERIORATION_DATE,CURR_ACBAL_CHK,PARENT_LOAN,ALTERNATE_CCY
100000000185,010,APPLICATION_NUM_,CUST000185,CARD,CARD,2026-07-04,2026-07-04,2026-07-04,4775.300,7211.300,USD,2026-07-04,PRIMARY_APPLICANT_ID_185,Primary Applicant Name 185,USER,C,2026-07-04,A,S,U,R,998.400,R,P,A,A,I,T,T,L,A,C,L,N,9219,17452.100,1,U,5371,4981,2026-07-04,H,73,24486.800,1,855649,A,R,MAKER_ID_185,2026-07-04,CHECKER_ID_185,2026-07-04,A,100000000185,P,N,23,746537,F,2026-07-04,LINKED_REFERENCE_185,LINKAGE_TYPE_185,FIELD_CHAR_1_185,FIELD_CHAR_2_185,FIELD_CHAR_3_185,FIELD_CHAR_4_185,FIELD_CHAR_5_185,FIELD_CHAR_6_185,FIELD_CHAR_7_185,FIELD_CHAR_8_185,FIELD_CHAR_9_185,FIELD_CHAR_10_185,FIELD_CHAR_11_185,FIELD_CHAR_12_185,FIELD_CHAR_13_185,FIELD_CHAR_14_185,FIELD_CHAR_15_185,FIELD_CHAR_16_185,FIELD_CHAR_17_185,FIELD_CHAR_18_185,FIELD_CHAR_19_185,FIELD_CHAR_20_185,629202,472758,253031,959346,537849,630421,59460,577854,838915,115827,37776,651064,341354,742772,363332,190740,684931,67883,103489,14048,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,R,M,489998,1.8800,2026-07-04,DR_PAYMENT_MODE_185,CR_PAYMENT_MODE_185,DR_PROD_AC_185,CR_PROD_AC_185,100,100,100000000185,100000000185,CLG_,CLG_BRN_CODE_CR_185,PC_C,100000000185,100000000185,CLG_,CLG_BRN_CODE_DR_185,PC_C,CARD_NO_185,INSTRUMENT_NO_CR,ROUTING_NO_CR_185,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_185,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,19907.900,C,D,2026-07-04,U,2026-07-04,65,2026-07-04,C,PARENT_LOAN_185,USD
100000000186,011,APPLICATION_NUM_,CUST000186,CLRG,CLRG,2026-07-05,2026-07-05,2026-07-05,145064.800,133305.600,PEN,2026-07-05,PRIMARY_APPLICANT_ID_186,Primary Applicant Name 186,USER,C,2026-07-05,A,S,U,R,65192.000,R,P,A,A,I,T,T,L,A,C,L,Y,469,93049.600,1,A,88,6134,2026-07-05,H,22,12140.800,1,245003,A,R,MAKER_ID_186,2026-07-05,CHECKER_ID_186,2026-07-05,A,100000000186,P,N,0,512062,F,2026-07-05,LINKED_REFERENCE_186,LINKAGE_TYPE_186,FIELD_CHAR_1_186,FIELD_CHAR_2_186,FIELD_CHAR_3_186,FIELD_CHAR_4_186,FIELD_CHAR_5_186,FIELD_CHAR_6_186,FIELD_CHAR_7_186,FIELD_CHAR_8_186,FIELD_CHAR_9_186,FIELD_CHAR_10_186,FIELD_CHAR_11_186,FIELD_CHAR_12_186,FIELD_CHAR_13_186,FIELD_CHAR_14_186,FIELD_CHAR_15_186,FIELD_CHAR_16_186,FIELD_CHAR_17_186,FIELD_CHAR_18_186,FIELD_CHAR_19_186,FIELD_CHAR_20_186,577750,217658,557926,905892,69883,732503,530523,979023,661391,326606,93436,757915,411806,937366,359541,810251,790724,315256,983056,537632,2026-07-05,2026-07-05,2026-07-05,2026-07-05,2026-07-05,2026-07-05,2026-07-05,2026-07-05,2026-07-05,2026-07-05,R,M,502793,4.0200,2026-07-05,DR_PAYMENT_MODE_186,CR_PAYMENT_MODE_186,DR_PROD_AC_186,CR_PROD_AC_186,100,100,100000000186,100000000186,CLG_,CLG_BRN_CODE_CR_186,PC_C,100000000186,100000000186,CLG_,CLG_BRN_CODE_DR_186,PC_C,CARD_NO_186,INSTRUMENT_NO_CR,ROUTING_NO_CR_186,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_186,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,64430.400,C,D,2026-07-05,U,2026-07-05,88,2026-07-05,C,PARENT_LOAN_186,PEN
100000000187,012,APPLICATION_NUM_,CUST000187,SAV1,SAV1,2026-07-06,2026-07-06,2026-07-06,9519.400,16851.300,EUR,2026-07-06,PRIMARY_APPLICANT_ID_187,Primary Applicant Name 187,USER,C,2026-07-06,A,S,U,R,9569.800,R,P,A,A,I,T,T,L,A,C,L,N,1286,21383.100,1,A,5913,3152,2026-07-06,H,15,11027.600,1,281437,A,R,MAKER_ID_187,2026-07-06,CHECKER_ID_187,2026-07-06,A,100000000187,P,N,22,540802,F,2026-07-06,LINKED_REFERENCE_187,LINKAGE_TYPE_187,FIELD_CHAR_1_187,FIELD_CHAR_2_187,FIELD_CHAR_3_187,FIELD_CHAR_4_187,FIELD_CHAR_5_187,FIELD_CHAR_6_187,FIELD_CHAR_7_187,FIELD_CHAR_8_187,FIELD_CHAR_9_187,FIELD_CHAR_10_187,FIELD_CHAR_11_187,FIELD_CHAR_12_187,FIELD_CHAR_13_187,FIELD_CHAR_14_187,FIELD_CHAR_15_187,FIELD_CHAR_16_187,FIELD_CHAR_17_187,FIELD_CHAR_18_187,FIELD_CHAR_19_187,FIELD_CHAR_20_187,753211,546698,100857,337473,662107,549142,406097,625586,977332,984649,640319,244650,409567,954972,727212,229229,607267,778334,29254,818400,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,R,M,667308,2.2300,2026-07-06,DR_PAYMENT_MODE_187,CR_PAYMENT_MODE_187,DR_PROD_AC_187,CR_PROD_AC_187,100,100,100000000187,100000000187,CLG_,CLG_BRN_CODE_CR_187,PC_C,100000000187,100000000187,CLG_,CLG_BRN_CODE_DR_187,PC_C,CARD_NO_187,INSTRUMENT_NO_CR,ROUTING_NO_CR_187,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_187,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,19539.400,C,D,2026-07-06,U,2026-07-06,43,2026-07-06,C,PARENT_LOAN_187,EUR
100000000188,013,APPLICATION_NUM_,CUST000188,CURR,CURR,2026-07-07,2026-07-07,2026-07-07,22060.600,368.300,BRL,2026-07-07,PRIMARY_APPLICANT_ID_188,Primary Applicant Name 188,USER,C,2026-07-07,A,S,U,R,24063.900,R,P,A,A,I,T,T,L,A,C,L,N,3921,11216.900,1,A,4833,4410,2026-07-07,H,22,9822.000,1,821344,A,R,MAKER_ID_188,2026-07-07,CHECKER_ID_188,2026-07-07,A,100000000188,P,N,13,416984,F,2026-07-07,LINKED_REFERENCE_188,LINKAGE_TYPE_188,FIELD_CHAR_1_188,FIELD_CHAR_2_188,FIELD_CHAR_3_188,FIELD_CHAR_4_188,FIELD_CHAR_5_188,FIELD_CHAR_6_188,FIELD_CHAR_7_188,FIELD_CHAR_8_188,FIELD_CHAR_9_188,FIELD_CHAR_10_188,FIELD_CHAR_11_188,FIELD_CHAR_12_188,FIELD_CHAR_13_188,FIELD_CHAR_14_188,FIELD_CHAR_15_188,FIELD_CHAR_16_188,FIELD_CHAR_17_188,FIELD_CHAR_18_188,FIELD_CHAR_19_188,FIELD_CHAR_20_188,971155,746929,364849,966149,837252,210768,772336,370296,708383,721676,904310,130888,746282,294915,717612,666144,432264,110418,840371,435404,2026-07-07,2026-07-07,2026-07-07,2026-07-07,2026-07-07,2026-07-07,2026-07-07,2026-07-07,2026-07-07,2026-07-07,R,M,461659,2.6200,2026-07-07,DR_PAYMENT_MODE_188,CR_PAYMENT_MODE_188,DR_PROD_AC_188,CR_PROD_AC_188,100,100,100000000188,100000000188,CLG_,CLG_BRN_CODE_CR_188,PC_C,100000000188,100000000188,CLG_,CLG_BRN_CODE_DR_188,PC_C,CARD_NO_188,INSTRUMENT_NO_CR,ROUTING_NO_CR_188,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_188,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,20117.800,C,D,2026-07-07,U,2026-07-07,51,2026-07-07,C,PARENT_LOAN_188,BRL
100000000189,014,APPLICATION_NUM_,CUST000189,LOAN,LOAN,2026-07-08,2026-07-08,2026-07-08,15072.100,11552.500,USD,2026-07-08,PRIMARY_APPLICANT_ID_189,Primary Applicant Name 189,USER,C,2026-07-08,A,S,U,R,13433.200,R,P,A,A,I,T,T,L,A,C,L,N,5420,5582.400,1,A,200,688,2026-07-08,H,32,7651.100,1,821649,A,R,MAKER_ID_189,2026-07-08,CHECKER_ID_189,2026-07-08,A,100000000189,P,N,11,145950,F,2026-07-08,LINKED_REFERENCE_189,LINKAGE_TYPE_189,FIELD_CHAR_1_189,FIELD_CHAR_2_189,FIELD_CHAR_3_189,FIELD_CHAR_4_189,FIELD_CHAR_5_189,FIELD_CHAR_6_189,FIELD_CHAR_7_189,FIELD_CHAR_8_189,FIELD_CHAR_9_189,FIELD_CHAR_10_189,FIELD_CHAR_11_189,FIELD_CHAR_12_189,FIELD_CHAR_13_189,FIELD_CHAR_14_189,FIELD_CHAR_15_189,FIELD_CHAR_16_189,FIELD_CHAR_17_189,FIELD_CHAR_18_189,FIELD_CHAR_19_189,FIELD_CHAR_20_189,593362,316989,793818,171238,88864,717824,304802,5350,766606,404813,661655,470271,612097,745861,312317,184676,652457,736860,896865,883611,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,2026-07-08,R,M,677058,3.9400,2026-07-08,DR_PAYMENT_MODE_189,CR_PAYMENT_MODE_189,DR_PROD_AC_189,CR_PROD_AC_189,100,100,100000000189,100000000189,CLG_,CLG_BRN_CODE_CR_189,PC_C,100000000189,100000000189,CLG_,CLG_BRN_CODE_DR_189,PC_C,CARD_NO_189,INSTRUMENT_NO_CR,ROUTING_NO_CR_189,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_189,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,5796.800,C,D,2026-07-08,U,2026-07-08,32,2026-07-08,C,PARENT_LOAN_189,USD
100000000190,015,APPLICATION_NUM_,CUST000190,TD01,TD01,2026-07-09,2026-07-09,2026-07-09,1105.800,10906.400,PEN,2026-07-09,PRIMARY_APPLICANT_ID_190,Primary Applicant Name 190,USER,C,2026-07-09,A,S,U,R,23651.600,R,P,A,A,I,T,T,L,A,C,L,N,5211,3874.000,1,A,7527,4730,2026-07-09,H,23,10348.900,1,330593,A,R,MAKER_ID_190,2026-07-09,CHECKER_ID_190,2026-07-09,A,100000000190,P,N,16,880805,F,2026-07-09,LINKED_REFERENCE_190,LINKAGE_TYPE_190,FIELD_CHAR_1_190,FIELD_CHAR_2_190,FIELD_CHAR_3_190,FIELD_CHAR_4_190,FIELD_CHAR_5_190,FIELD_CHAR_6_190,FIELD_CHAR_7_190,FIELD_CHAR_8_190,FIELD_CHAR_9_190,FIELD_CHAR_10_190,FIELD_CHAR_11_190,FIELD_CHAR_12_190,FIELD_CHAR_13_190,FIELD_CHAR_14_190,FIELD_CHAR_15_190,FIELD_CHAR_16_190,FIELD_CHAR_17_190,FIELD_CHAR_18_190,FIELD_CHAR_19_190,FIELD_CHAR_20_190,915698,466387,353762,978203,913525,913358,23095,913312,529992,494910,662355,487667,97311,847857,836260,596817,557,54815,862934,496464,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,2026-07-09,R,M,830706,4.0000,2026-07-09,DR_PAYMENT_MODE_190,CR_PAYMENT_MODE_190,DR_PROD_AC_190,CR_PROD_AC_190,100,100,100000000190,100000000190,CLG_,CLG_BRN_CODE_CR_190,PC_C,100000000190,100000000190,CLG_,CLG_BRN_CODE_DR_190,PC_C,CARD_NO_190,INSTRUMENT_NO_CR,ROUTING_NO_CR_190,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_190,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,24183.000,C,D,2026-07-09,U,2026-07-09,85,2026-07-09,C,PARENT_LOAN_190,PEN
100000000191,016,APPLICATION_NUM_,CUST000191,CARD,CARD,2026-07-10,2026-07-10,2026-07-10,8600.700,22335.400,EUR,2026-07-10,PRIMARY_APPLICANT_ID_191,Primary Applicant Name 191,USER,C,2026-07-10,A,S,U,R,13862.900,R,P,A,A,I,T,T,L,A,C,L,Y,764,15340.500,1,A,5232,1661,2026-07-10,H,18,8210.100,1,798889,A,R,MAKER_ID_191,2026-07-10,CHECKER_ID_191,2026-07-10,A,100000000191,P,Y,23,815062,F,2026-07-10,LINKED_REFERENCE_191,LINKAGE_TYPE_191,FIELD_CHAR_1_191,FIELD_CHAR_2_191,FIELD_CHAR_3_191,FIELD_CHAR_4_191,FIELD_CHAR_5_191,FIELD_CHAR_6_191,FIELD_CHAR_7_191,FIELD_CHAR_8_191,FIELD_CHAR_9_191,FIELD_CHAR_10_191,FIELD_CHAR_11_191,FIELD_CHAR_12_191,FIELD_CHAR_13_191,FIELD_CHAR_14_191,FIELD_CHAR_15_191,FIELD_CHAR_16_191,FIELD_CHAR_17_191,FIELD_CHAR_18_191,FIELD_CHAR_19_191,FIELD_CHAR_20_191,333249,45200,909496,689252,740206,957104,10690,739781,60247,206191,416329,384319,179271,651462,28174,736062,213349,532417,106477,476093,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,R,M,596231,1.2500,2026-07-10,DR_PAYMENT_MODE_191,CR_PAYMENT_MODE_191,DR_PROD_AC_191,CR_PROD_AC_191,100,100,100000000191,100000000191,CLG_,CLG_BRN_CODE_CR_191,PC_C,100000000191,100000000191,CLG_,CLG_BRN_CODE_DR_191,PC_C,CARD_NO_191,INSTRUMENT_NO_CR,ROUTING_NO_CR_191,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_191,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,12838.100,C,D,2026-07-10,U,2026-07-10,43,2026-07-10,C,PARENT_LOAN_191,EUR
100000000192,017,APPLICATION_NUM_,CUST000192,CLRG,CLRG,2026-07-11,2026-07-11,2026-07-11,12572.300,8192.900,BRL,2026-07-11,PRIMARY_APPLICANT_ID_192,Primary Applicant Name 192,USER,C,2026-07-11,A,S,U,R,8883.400,R,P,A,A,I,T,T,L,A,C,L,N,4718,22834.500,1,A,1331,2867,2026-07-11,H,55,5936.300,1,651644,A,R,MAKER_ID_192,2026-07-11,CHECKER_ID_192,2026-07-11,A,100000000192,P,N,30,3442,F,2026-07-11,LINKED_REFERENCE_192,LINKAGE_TYPE_192,FIELD_CHAR_1_192,FIELD_CHAR_2_192,FIELD_CHAR_3_192,FIELD_CHAR_4_192,FIELD_CHAR_5_192,FIELD_CHAR_6_192,FIELD_CHAR_7_192,FIELD_CHAR_8_192,FIELD_CHAR_9_192,FIELD_CHAR_10_192,FIELD_CHAR_11_192,FIELD_CHAR_12_192,FIELD_CHAR_13_192,FIELD_CHAR_14_192,FIELD_CHAR_15_192,FIELD_CHAR_16_192,FIELD_CHAR_17_192,FIELD_CHAR_18_192,FIELD_CHAR_19_192,FIELD_CHAR_20_192,433782,845527,661464,538263,272769,886115,215744,293020,962437,386062,336767,69891,664009,61776,54172,753207,581861,410912,425405,495895,2026-07-11,2026-07-11,2026-07-11,2026-07-11,2026-07-11,2026-07-11,2026-07-11,2026-07-11,2026-07-11,2026-07-11,R,M,4082,3.5200,2026-07-11,DR_PAYMENT_MODE_192,CR_PAYMENT_MODE_192,DR_PROD_AC_192,CR_PROD_AC_192,100,100,100000000192,100000000192,CLG_,CLG_BRN_CODE_CR_192,PC_C,100000000192,100000000192,CLG_,CLG_BRN_CODE_DR_192,PC_C,CARD_NO_192,INSTRUMENT_NO_CR,ROUTING_NO_CR_192,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_192,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,1037.800,C,D,2026-07-11,U,2026-07-11,90,2026-07-11,C,PARENT_LOAN_192,BRL
100000000193,018,APPLICATION_NUM_,CUST000193,SAV1,SAV1,2026-07-12,2026-07-12,2026-07-12,18397.100,1769.300,USD,2026-07-12,PRIMARY_APPLICANT_ID_193,Primary Applicant Name 193,USER,C,2026-07-12,A,S,U,R,11977.100,R,P,A,A,I,T,T,L,A,C,L,N,8334,13853.000,1,A,4718,6790,2026-07-12,H,32,18211.400,1,783979,A,R,MAKER_ID_193,2026-07-12,CHECKER_ID_193,2026-07-12,A,100000000193,P,N,25,831115,F,2026-07-12,LINKED_REFERENCE_193,LINKAGE_TYPE_193,FIELD_CHAR_1_193,FIELD_CHAR_2_193,FIELD_CHAR_3_193,FIELD_CHAR_4_193,FIELD_CHAR_5_193,FIELD_CHAR_6_193,FIELD_CHAR_7_193,FIELD_CHAR_8_193,FIELD_CHAR_9_193,FIELD_CHAR_10_193,FIELD_CHAR_11_193,FIELD_CHAR_12_193,FIELD_CHAR_13_193,FIELD_CHAR_14_193,FIELD_CHAR_15_193,FIELD_CHAR_16_193,FIELD_CHAR_17_193,FIELD_CHAR_18_193,FIELD_CHAR_19_193,FIELD_CHAR_20_193,885335,516760,535596,584654,864871,211511,220231,103279,190449,283347,625249,550512,92764,528250,515378,540788,438988,454276,830938,56274,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,2026-07-12,R,M,111387,1.5500,2026-07-12,DR_PAYMENT_MODE_193,CR_PAYMENT_MODE_193,DR_PROD_AC_193,CR_PROD_AC_193,100,100,100000000193,100000000193,CLG_,CLG_BRN_CODE_CR_193,PC_C,100000000193,100000000193,CLG_,CLG_BRN_CODE_DR_193,PC_C,CARD_NO_193,INSTRUMENT_NO_CR,ROUTING_NO_CR_193,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_193,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,17263.700,C,D,2026-07-12,U,2026-07-12,68,2026-07-12,C,PARENT_LOAN_193,USD
100000000194,019,APPLICATION_NUM_,CUST000194,CURR,CURR,2026-07-13,2026-07-13,2026-07-13,23782.100,9177.100,PEN,2026-07-13,PRIMARY_APPLICANT_ID_194,Primary Applicant Name 194,USER,C,2026-07-13,A,S,U,R,23271.300,R,P,A,A,I,T,T,L,A,C,L,N,1325,3053.700,1,A,4254,6300,2026-07-13,H,89,2886.400,1,603240,A,R,MAKER_ID_194,2026-07-13,CHECKER_ID_194,2026-07-13,A,100000000194,P,N,9,55856,F,2026-07-13,LINKED_REFERENCE_194,LINKAGE_TYPE_194,FIELD_CHAR_1_194,FIELD_CHAR_2_194,FIELD_CHAR_3_194,FIELD_CHAR_4_194,FIELD_CHAR_5_194,FIELD_CHAR_6_194,FIELD_CHAR_7_194,FIELD_CHAR_8_194,FIELD_CHAR_9_194,FIELD_CHAR_10_194,FIELD_CHAR_11_194,FIELD_CHAR_12_194,FIELD_CHAR_13_194,FIELD_CHAR_14_194,FIELD_CHAR_15_194,FIELD_CHAR_16_194,FIELD_CHAR_17_194,FIELD_CHAR_18_194,FIELD_CHAR_19_194,FIELD_CHAR_20_194,229695,465967,817536,626992,811962,918311,782585,654431,552643,374284,894639,992594,860930,226300,691707,113533,183258,332443,294413,178471,2026-07-13,2026-07-13,2026-07-13,2026-07-13,2026-07-13,2026-07-13,2026-07-13,2026-07-13,2026-07-13,2026-07-13,R,M,501428,2.1800,2026-07-13,DR_PAYMENT_MODE_194,CR_PAYMENT_MODE_194,DR_PROD_AC_194,CR_PROD_AC_194,100,100,100000000194,100000000194,CLG_,CLG_BRN_CODE_CR_194,PC_C,100000000194,100000000194,CLG_,CLG_BRN_CODE_DR_194,PC_C,CARD_NO_194,INSTRUMENT_NO_CR,ROUTING_NO_CR_194,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_194,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,16957.200,C,D,2026-07-13,U,2026-07-13,77,2026-07-13,C,PARENT_LOAN_194,PEN
100000000195,020,APPLICATION_NUM_,CUST000195,LOAN,LOAN,2026-07-14,2026-07-14,2026-07-14,5740.800,19211.200,EUR,2026-07-14,PRIMARY_APPLICANT_ID_195,Primary Applicant Name 195,USER,C,2026-07-14,A,S,U,R,9409.600,R,P,A,A,I,T,T,L,A,C,L,N,2436,13455.300,1,A,3132,7724,2026-07-14,H,75,4609.100,1,310174,A,R,MAKER_ID_195,2026-07-14,CHECKER_ID_195,2026-07-14,A,100000000195,P,N,24,571313,F,2026-07-14,LINKED_REFERENCE_195,LINKAGE_TYPE_195,FIELD_CHAR_1_195,FIELD_CHAR_2_195,FIELD_CHAR_3_195,FIELD_CHAR_4_195,FIELD_CHAR_5_195,FIELD_CHAR_6_195,FIELD_CHAR_7_195,FIELD_CHAR_8_195,FIELD_CHAR_9_195,FIELD_CHAR_10_195,FIELD_CHAR_11_195,FIELD_CHAR_12_195,FIELD_CHAR_13_195,FIELD_CHAR_14_195,FIELD_CHAR_15_195,FIELD_CHAR_16_195,FIELD_CHAR_17_195,FIELD_CHAR_18_195,FIELD_CHAR_19_195,FIELD_CHAR_20_195,416936,307435,601129,157527,427094,383936,501703,417567,823607,519314,882920,82701,280861,753377,612295,703702,278457,457123,998169,753839,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,2026-07-14,R,M,84523,2.9000,2026-07-14,DR_PAYMENT_MODE_195,CR_PAYMENT_MODE_195,DR_PROD_AC_195,CR_PROD_AC_195,100,100,100000000195,100000000195,CLG_,CLG_BRN_CODE_CR_195,PC_C,100000000195,100000000195,CLG_,CLG_BRN_CODE_DR_195,PC_C,CARD_NO_195,INSTRUMENT_NO_CR,ROUTING_NO_CR_195,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_195,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,10512.200,C,D,2026-07-14,U,2026-07-14,11,2026-07-14,C,PARENT_LOAN_195,EUR
