ACCOUNT_NUMBER,BRANCH_CODE,APPLICATION_NUM,CUSTOMER_ID,PRODUCT_CODE,PRODUCT_CATEGORY,BOOK_DATE,VALUE_DATE,MATURITY_DATE,AMOUNT_FINANCED,DOWNPAYMENT_AMOUNT,CURRENCY,ORIGINAL_ST_DATE,PRIMARY_APPLICANT_ID,PRIMARY_APPLICANT_NAME,USER_DEFINED_STATUS,CALC_REQD,BACK_VAL_EFF_DT,AUTO_MAN_ROLLOVER,SCHEDULE_BASIS,UDE_ROLLOVER_BASIS,ROLLOVER_TYPE,SPECIAL_AMOUNT,RATE_CODE_PREF,PASSBOOK_FACILITY,ATM_FACILITY,ALLOW_BACK_PERIOD_ENTRY,INT_STMT,TRACK_RECEIVABLE_ALIQ,TRACK_RECEIVABLE_MLIQ,LIQUIDATION_MODE,AMEND_PAST_PAID_SCHEDULE,CHEQUE_BOOK_FACILITY,LIQ_BACK_VALUED_SCHEDULES,LIQ_COMP_DATES_FLAG,RETRIES_AUTO_LIQ,RESIDUAL_AMOUNT,ACCOUNT_STATUS,AUTH_STAT,VERSION_NO,LATEST_ESN,NEXT_ACCR_DATE,HAS_PROBLEMS,PROCESS_NO,AMOUNT_DISBURSED,STOP_ACCRUALS,FUNDED_STATUS,AMORTIZED,RECALC_ACTION_CODE,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,ARVN_APPLIED,ALT_ACC_NO,PARTIAL_LIQUIDATION,ALIQ_REVERSED_PMT,NO_OF_INSTALLMENTS,FREQUENCY,FREQUENCY_UNIT,FIRST_INS_DATE,LINKED_REFERENCE,LINKAGE_TYPE,FIELD_CHAR_1,FIELD_CHAR_2,FIELD_CHAR_3,FIELD_CHAR_4,FIELD_CHAR_5,FIELD_CHAR_6,FIELD_CHAR_7,FIELD_CHAR_8,FIELD_CHAR_9,FIELD_CHAR_10,FIELD_CHAR_11,FIELD_CHAR_12,FIELD_CHAR_13,FIELD_CHAR_14,FIELD_CHAR_15,FIELD_CHAR_16,FIELD_CHAR_17,FIELD_CHAR_18,FIELD_CHAR_19,FIELD_CHAR_20,FIELD_NUMBER_1,FIELD_NUMBER_2,FIELD_NUMBER_3,FIELD_NUMBER_4,FIELD_NUMBER_5,FIELD_NUMBER_6,FIELD_NUMBER_7,FIELD_NUMBER_8,FIELD_NUMBER_9,FIELD_NUMBER_10,FIELD_NUMBER_11,FIELD_NUMBER_12,FIELD_NUMBER_13,FIELD_NUMBER_14,FIELD_NUMBER_15,FIELD_NUMBER_16,FIELD_NUMBER_17,FIELD_NUMBER_18,FIELD_NUMBER_19,FIELD_NUMBER_20,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,ROLL_BY,MATURITY_TYPE,NET_PRINCIPAL,INDEX_XRATE,MIGRATION_DATE,DR_PAYMENT_MODE,CR_PAYMENT_MODE,DR_PROD_AC,CR_PROD_AC,DR_ACC_BRN,CR_ACC_BRN,EXT_ACC_NO_CR,EXT_ACC_NAME_CR,CLG_BANK_CODE_CR,CLG_BRN_CODE_CR,PC_CAT_CR,EXT_ACC_NO_DR,EXT_ACC_NAME_DR,CLG_BANK_CODE_DR,CLG_BRN_CODE_DR,PC_CAT_DR,CARD_NO,INSTRUMENT_NO_CR,ROUTING_NO_CR,END_POINT_CR,CLG_PROD_CODE_CR,SECTOR_CODE_CR,INSTRUMENT_NO_DR,ROUTING_NO_DR,END_POINT_DR,CLG_PROD_CODE_DR,SECTOR_CODE_DR,UPLOAD_SOURCE_DR,UPLOAD_SOURCE_CR,EMI_AMOUNT,CUTOFF_TRANSACTION,DELINQUENCY_STATUS,EXECUTION_DATE,USGT_STATUS,LAST_INTRADAY_ACCR_DT,DUE_DATES_ON,DETERIORATION_DATE,CURR_ACBAL_CHK,PARENT_LOAN,ALTERNATE_CCY
100000000196,021,APPLICATION_NUM_,CUST000196,TD01,TD01,2026-07-15,2026-07-15,2026-07-15,21047.400,2457.300,BRL,2026-07-15,PRIMARY_APPLICANT_ID_196,Primary Applicant Name 196,USER,C,2026-07-15,A,S,U,R,4825.200,R,P,A,A,I,T,T,L,A,C,L,Y,8831,6848.400,1,A,346,3227,2026-07-15,H,66,9774.500,1,441431,A,R,MAKER_ID_196,2026-07-15,CHECKER_ID_196,2026-07-15,A,100000000196,P,N,32,399214,F,2026-07-15,LINKED_REFERENCE_196,LINKAGE_TYPE_196,FIELD_CHAR_1_196,FIELD_CHAR_2_196,FIELD_CHAR_3_196,FIELD_CHAR_4_196,FIELD_CHAR_5_196,FIELD_CHAR_6_196,FIELD_CHAR_7_196,FIELD_CHAR_8_196,FIELD_CHAR_9_196,FIELD_CHAR_10_196,FIELD_CHAR_11_196,FIELD_CHAR_12_196,FIELD_CHAR_13_196,FIELD_CHAR_14_196,FIELD_CHAR_15_196,FIELD_CHAR_16_196,FIELD_CHAR_17_196,FIELD_CHAR_18_196,FIELD_CHAR_19_196,FIELD_CHAR_20_196,845548,156693,246938,625548,259335,463980,372766,973293,274586,524367,19421,875569,823770,918993,821082,19315,594012,507233,921701,738922,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,R,M,917702,3.2800,2026-07-15,DR_PAYMENT_MODE_196,CR_PAYMENT_MODE_196,DR_PROD_AC_196,CR_PROD_AC_196,100,100,100000000196,100000000196,CLG_,CLG_BRN_CODE_CR_196,PC_C,100000000196,100000000196,CLG_,CLG_BRN_CODE_DR_196,PC_C,CARD_NO_196,INSTRUMENT_NO_CR,ROUTING_NO_CR_196,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_196,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,17762.400,C,D,2026-07-15,U,2026-07-15,16,2026-07-15,C,PARENT_LOAN_196,BRL
100000000197,022,APPLICATION_NUM_,CUST000197,CARD,CARD,2026-07-16,2026-07-16,2026-07-16,6224.100,17237.000,USD,2026-07-16,PRIMARY_APPLICANT_ID_197,Primary Applicant Name 197,USER,C,2026-07-16,A,S,U,R,19903.900,R,P,A,A,I,T,T,L,A,C,L,N,9233,14239.600,1,A,4554,1462,2026-07-16,H,53,19798.600,1,817739,A,R,MAKER_ID_197,2026-07-16,CHECKER_ID_197,2026-07-16,A,100000000197,P,N,27,970921,F,2026-07-16,LINKED_REFERENCE_197,LINKAGE_TYPE_197,FIELD_CHAR_1_197,FIELD_CHAR_2_197,FIELD_CHAR_3_197,FIELD_CHAR_4_197,FIELD_CHAR_5_197,FIELD_CHAR_6_197,FIELD_CHAR_7_197,FIELD_CHAR_8_197,FIELD_CHAR_9_197,FIELD_CHAR_10_197,FIELD_CHAR_11_197,FIELD_CHAR_12_197,FIELD_CHAR_13_197,FIELD_CHAR_14_197,FIELD_CHAR_15_197,FIELD_CHAR_16_197,FIELD_CHAR_17_197,FIELD_CHAR_18_197,FIELD_CHAR_19_197,FIELD_CHAR_20_197,288237,752097,216004,643553,247358,959842,766380,897994,340776,647928,16145,280425,836110,277334,572728,914583,223005,588254,89356,853084,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,R,M,432839,2.8100,2026-07-16,DR_PAYMENT_MODE_197,CR_PAYMENT_MODE_197,DR_PROD_AC_197,CR_PROD_AC_197,100,100,100000000197,100000000197,CLG_,CLG_BRN_CODE_CR_197,PC_C,100000000197,100000000197,CLG_,CLG_BRN_CODE_DR_197,PC_C,CARD_NO_197,INSTRUMENT_NO_CR,ROUTING_NO_CR_197,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_197,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,4799.000,C,D,2026-07-16,U,2026-07-16,64,2026-07-16,C,PARENT_LOAN_197,USD
100000000198,023,APPLICATION_NUM_,CUST000198,CLRG,CLRG,2026-07-17,2026-07-17,2026-07-17,8536.900,20067.500,PEN,2026-07-17,PRIMARY_APPLICANT_ID_198,Primary Applicant Name 198,USER,C,2026-07-17,A,S,U,R,1094.000,R,P,A,A,I,T,T,L,A,C,L,N,7626,18996.400,1,A,8974,8695,2026-07-17,H,37,668.000,1,645728,A,R,MAKER_ID_198,2026-07-17,CHECKER_ID_198,2026-07-17,A,100000000198,P,N,14,808505,F,2026-07-17,LINKED_REFERENCE_198,LINKAGE_TYPE_198,FIELD_CHAR_1_198,FIELD_CHAR_2_198,FIELD_CHAR_3_198,FIELD_CHAR_4_198,FIELD_CHAR_5_198,FIELD_CHAR_6_198,FIELD_CHAR_7_198,FIELD_CHAR_8_198,FIELD_CHAR_9_198,FIELD_CHAR_10_198,FIELD_CHAR_11_198,FIELD_CHAR_12_198,FIELD_CHAR_13_198,FIELD_CHAR_14_198,FIELD_CHAR_15_198,FIELD_CHAR_16_198,FIELD_CHAR_17_198,FIELD_CHAR_18_198,FIELD_CHAR_19_198,FIELD_CHAR_20_198,669956,586696,371457,506855,509742,388711,962333,28611,600938,777183,338788,560278,902430,45588,11659,948689,474714,412007,311345,641160,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,R,M,1399,4.0300,2026-07-17,DR_PAYMENT_MODE_198,CR_PAYMENT_MODE_198,DR_PROD_AC_198,CR_PROD_AC_198,100,100,100000000198,100000000198,CLG_,CLG_BRN_CODE_CR_198,PC_C,100000000198,100000000198,CLG_,CLG_BRN_CODE_DR_198,PC_C,CARD_NO_198,INSTRUMENT_NO_CR,ROUTING_NO_CR_198,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_198,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,21389.300,C,D,2026-07-17,U,2026-07-17,39,2026-07-17,C,PARENT_LOAN_198,PEN
100000000199,024,APPLICATION_NUM_,CUST000199,SAV1,SAV1,2026-07-18,2026-07-18,2026-07-18,8787.500,10891.200,EUR,2026-07-18,PRIMARY_APPLICANT_ID_199,Primary Applicant Name 199,USER,C,2026-07-18,A,S,U,R,18757.200,R,P,A,A,I,T,T,L,A,C,L,N,374,23277.200,1,A,8333,7996,2026-07-18,H,79,21770.100,1,783531,A,R,MAKER_ID_199,2026-07-18,CHECKER_ID_199,2026-07-18,A,100000000199,P,N,20,618702,F,2026-07-18,LINKED_REFERENCE_199,LINKAGE_TYPE_199,FIELD_CHAR_1_199,FIELD_CHAR_2_199,FIELD_CHAR_3_199,FIELD_CHAR_4_199,FIELD_CHAR_5_199,FIELD_CHAR_6_199,FIELD_CHAR_7_199,FIELD_CHAR_8_199,FIELD_CHAR_9_199,FIELD_CHAR_10_199,FIELD_CHAR_11_199,FIELD_CHAR_12_199,FIELD_CHAR_13_199,FIELD_CHAR_14_199,FIELD_CHAR_15_199,FIELD_CHAR_16_199,FIELD_CHAR_17_199,FIELD_CHAR_18_199,FIELD_CHAR_19_199,FIELD_CHAR_20_199,283875,346384,573136,96577,153011,838719,70097,545487,424222,436808,848621,212113,284759,341200,319163,204094,323229,54931,708868,465938,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,2026-07-18,R,M,901353,2.3500,2026-07-18,DR_PAYMENT_MODE_199,CR_PAYMENT_MODE_199,DR_PROD_AC_199,CR_PROD_AC_199,100,100,100000000199,100000000199,CLG_,CLG_BRN_CODE_CR_199,PC_C,100000000199,100000000199,CLG_,CLG_BRN_CODE_DR_199,PC_C,CARD_NO_199,INSTRUMENT_NO_CR,ROUTING_NO_CR_199,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_199,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,16595.200,C,D,2026-07-18,U,2026-07-18,50,2026-07-18,C,PARENT_LOAN_199,EUR
100000000200,025,APPLICATION_NUM_,CUST000200,CURR,CURR,2026-07-19,2026-07-19,2026-07-19,3517.000,5997.500,BRL,2026-07-19,PRIMARY_APPLICANT_ID_200,Primary Applicant Name 200,USER,C,2026-07-19,A,S,U,R,4094.600,R,P,A,A,I,T,T,L,A,C,L,N,8391,6439.300,1,A,1090,5658,2026-07-19,H,30,22113.800,1,178058,A,R,MAKER_ID_200,2026-07-19,CHECKER_ID_200,2026-07-19,A,100000000200,P,N,8,35566,F,2026-07-19,LINKED_REFERENCE_200,LINKAGE_TYPE_200,FIELD_CHAR_1_200,FIELD_CHAR_2_200,FIELD_CHAR_3_200,FIELD_CHAR_4_200,FIELD_CHAR_5_200,FIELD_CHAR_6_200,FIELD_CHAR_7_200,FIELD_CHAR_8_200,FIELD_CHAR_9_200,FIELD_CHAR_10_200,FIELD_CHAR_11_200,FIELD_CHAR_12_200,FIELD_CHAR_13_200,FIELD_CHAR_14_200,FIELD_CHAR_15_200,FIELD_CHAR_16_200,FIELD_CHAR_17_200,FIELD_CHAR_18_200,FIELD_CHAR_19_200,FIELD_CHAR_20_200,397553,192853,171221,504105,301106,885789,48039,418860,129051,359379,973019,6355,284854,388429,869205,487541,994966,841942,111167,809189,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,2026-07-19,R,M,830381,3.0200,2026-07-19,DR_PAYMENT_MODE_200,CR_PAYMENT_MODE_200,DR_PROD_AC_200,CR_PROD_AC_200,100,100,100000000200,100000000200,CLG_,CLG_BRN_CODE_CR_200,PC_C,100000000200,100000000200,CLG_,CLG_BRN_CODE_DR_200,PC_C,CARD_NO_200,INSTRUMENT_NO_CR,ROUTING_NO_CR_200,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_200,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,352.600,C,D,2026-07-19,U,2026-07-19,68,2026-07-19,C,PARENT_LOAN_200,BRL
100000000201,001,APPLICATION_NUM_,CUST000201,LOAN,LOAN,2026-07-20,2026-07-20,2026-07-20,7076.800,22774.700,USD,2026-07-20,PRIMARY_APPLICANT_ID_201,Primary Applicant Name 201,USER,C,2026-07-20,A,S,U,R,15470.100,R,P,A,A,I,T,T,L,A,C,L,Y,7227,11682.800,1,A,1715,4036,2026-07-20,H,55,15590.400,1,996582,A,R,MAKER_ID_201,2026-07-20,CHECKER_ID_201,2026-07-20,A,100000000201,P,N,5,764596,F,2026-07-20,LINKED_REFERENCE_201,LINKAGE_TYPE_201,FIELD_CHAR_1_201,FIELD_CHAR_2_201,FIELD_CHAR_3_201,FIELD_CHAR_4_201,FIELD_CHAR_5_201,FIELD_CHAR_6_201,FIELD_CHAR_7_201,FIELD_CHAR_8_201,FIELD_CHAR_9_201,FIELD_CHAR_10_201,FIELD_CHAR_11_201,FIELD_CHAR_12_201,FIELD_CHAR_13_201,FIELD_CHAR_14_201,FIELD_CHAR_15_201,FIELD_CHAR_16_201,FIELD_CHAR_17_201,FIELD_CHAR_18_201,FIELD_CHAR_19_201,FIELD_CHAR_20_201,904886,7162,739526,725642,100628,888920,475021,309157,537998,671291,136971,160746,930444,552154,426470,932819,775552,209535,14690,159515,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20,R,M,766784,3.2100,2026-07-20,DR_PAYMENT_MODE_201,CR_PAYMENT_MODE_201,DR_PROD_AC_201,CR_PROD_AC_201,100,100,100000000201,100000000201,CLG_,CLG_BRN_CODE_CR_201,PC_C,100000000201,100000000201,CLG_,CLG_BRN_CODE_DR_201,PC_C,CARD_NO_201,INSTRUMENT_NO_CR,ROUTING_NO_CR_201,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_201,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,10913.800,C,D,2026-07-20,U,2026-07-20,70,2026-07-20,C,PARENT_LOAN_201,USD
100000000202,002,APPLICATION_NUM_,CUST000202,TD01,TD01,2026-07-21,2026-07-21,2026-07-21,3739.100,21852.800,PEN,2026-07-21,PRIMARY_APPLICANT_ID_202,Primary Applicant Name 202,USER,C,2026-07-21,A,S,U,R,13047.700,R,P,A,A,I,T,T,L,A,C,L,N,4419,13503.600,1,A,1922,5878,2026-07-21,H,54,21778.600,1,985210,A,R,MAKER_ID_202,2026-07-21,CHECKER_ID_202,2026-07-21,A,100000000202,P,N,33,505931,F,2026-07-21,LINKED_REFERENCE_202,LINKAGE_TYPE_202,FIELD_CHAR_1_202,FIELD_CHAR_2_202,FIELD_CHAR_3_202,FIELD_CHAR_4_202,FIELD_CHAR_5_202,FIELD_CHAR_6_202,FIELD_CHAR_7_202,FIELD_CHAR_8_202,FIELD_CHAR_9_202,FIELD_CHAR_10_202,FIELD_CHAR_11_202,FIELD_CHAR_12_202,FIELD_CHAR_13_202,FIELD_CHAR_14_202,FIELD_CHAR_15_202,FIELD_CHAR_16_202,FIELD_CHAR_17_202,FIELD_CHAR_18_202,FIELD_CHAR_19_202,FIELD_CHAR_20_202,688766,643674,835974,450684,660941,489339,975269,245551,192616,910126,508775,472219,522312,518219,563563,355457,302931,160977,274601,201651,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,R,M,15434,3.1000,2026-07-21,DR_PAYMENT_MODE_202,CR_PAYMENT_MODE_202,DR_PROD_AC_202,CR_PROD_AC_202,100,100,100000000202,100000000202,CLG_,CLG_BRN_CODE_CR_202,PC_C,100000000202,100000000202,CLG_,CLG_BRN_CODE_DR_202,PC_C,CARD_NO_202,INSTRUMENT_NO_CR,ROUTING_NO_CR_202,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_202,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,16265.100,C,D,2026-07-21,U,2026-07-21,64,2026-07-21,C,PARENT_LOAN_202,PEN
100000000203,003,APPLICATION_NUM_,CUST000203,CARD,CARD,2026-07-22,2026-07-22,2026-07-22,21796.100,1160.000,EUR,2026-07-22,PRIMARY_APPLICANT_ID_203,Primary Applicant Name 203,USER,C,2026-07-22,A,S,U,R,10315.300,R,P,A,A,I,T,T,L,A,C,L,N,912,23028.100,1,A,4692,5404,2026-07-22,H,74,23543.800,1,817576,A,R,MAKER_ID_203,2026-07-22,CHECKER_ID_203,2026-07-22,A,100000000203,P,N,35,706475,F,2026-07-22,LINKED_REFERENCE_203,LINKAGE_TYPE_203,FIELD_CHAR_1_203,FIELD_CHAR_2_203,FIELD_CHAR_3_203,FIELD_CHAR_4_203,FIELD_CHAR_5_203,FIELD_CHAR_6_203,FIELD_CHAR_7_203,FIELD_CHAR_8_203,FIELD_CHAR_9_203,FIELD_CHAR_10_203,FIELD_CHAR_11_203,FIELD_CHAR_12_203,FIELD_CHAR_13_203,FIELD_CHAR_14_203,FIELD_CHAR_15_203,FIELD_CHAR_16_203,FIELD_CHAR_17_203,FIELD_CHAR_18_203,FIELD_CHAR_19_203,FIELD_CHAR_20_203,328304,548569,135499,624304,271077,307082,531239,768750,850717,338540,489845,910588,602224,201637,618214,811772,367654,517764,46145,722133,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,R,M,495647,2.6300,2026-07-22,DR_PAYMENT_MODE_203,CR_PAYMENT_MODE_203,DR_PROD_AC_203,CR_PROD_AC_203,100,100,100000000203,100000000203,CLG_,CLG_BRN_CODE_CR_203,PC_C,100000000203,100000000203,CLG_,CLG_BRN_CODE_DR_203,PC_C,CARD_NO_203,INSTRUMENT_NO_CR,ROUTING_NO_CR_203,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_203,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,8357.100,C,D,2026-07-22,U,2026-07-22,52,2026-07-22,C,PARENT_LOAN_203,EUR
100000000204,004,APPLICATION_NUM_,CUST000204,CLRG,CLRG,2026-07-23,2026-07-23,2026-07-23,16693.200,11840.200,BRL,2026-07-23,PRIMARY_APPLICANT_ID_204,Primary Applicant Name 204,USER,C,2026-07-23,A,S,U,R,21566.700,R,P,A,A,I,T,T,L,A,C,L,N,5875,4761.300,1,A,4911,5730,2026-07-23,H,39,12181.300,1,811990,A,R,MAKER_ID_204,2026-07-23,CHECKER_ID_204,2026-07-23,A,100000000204,P,N,32,117460,F,2026-07-23,LINKED_REFERENCE_204,LINKAGE_TYPE_204,FIELD_CHAR_1_204,FIELD_CHAR_2_204,FIELD_CHAR_3_204,FIELD_CHAR_4_204,FIELD_CHAR_5_204,FIELD_CHAR_6_204,FIELD_CHAR_7_204,FIELD_CHAR_8_204,FIELD_CHAR_9_204,FIELD_CHAR_10_204,FIELD_CHAR_11_204,FIELD_CHAR_12_204,FIELD_CHAR_13_204,FIELD_CHAR_14_204,FIELD_CHAR_15_204,FIELD_CHAR_16_204,FIELD_CHAR_17_204,FIELD_CHAR_18_204,FIELD_CHAR_19_204,FIELD_CHAR_20_204,689854,835889,102684,894577,488178,287170,893310,408981,607719,965424,648117,813191,823331,586690,742173,876947,45511,929209,483814,124716,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,R,M,563373,2.0200,2026-07-23,DR_PAYMENT_MODE_204,CR_PAYMENT_MODE_204,DR_PROD_AC_204,CR_PROD_AC_204,100,100,100000000204,100000000204,CLG_,CLG_BRN_CODE_CR_204,PC_C,100000000204,100000000204,CLG_,CLG_BRN_CODE_DR_204,PC_C,CARD_NO_204,INSTRUMENT_NO_CR,ROUTING_NO_CR_204,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_204,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,3848.500,C,D,2026-07-23,U,2026-07-23,34,2026-07-23,C,PARENT_LOAN_204,BRL
100000000205,005,APPLICATION_NUM_,CUST000205,SAV1,SAV1,2026-07-24,2026-07-24,2026-07-24,4219.300,7178.500,USD,2026-07-24,PRIMARY_APPLICANT_ID_205,Primary Applicant Name 205,USER,C,2026-07-24,A,S,U,R,3123.200,R,P,A,A,I,T,T,L,A,C,L,N,1029,1884.000,1,A,7564,6302,2026-07-24,H,43,16912.200,1,616893,A,R,MAKER_ID_205,2026-07-24,CHECKER_ID_205,2026-07-24,A,100000000205,P,N,9,239912,F,2026-07-24,LINKED_REFERENCE_205,LINKAGE_TYPE_205,FIELD_CHAR_1_205,FIELD_CHAR_2_205,FIELD_CHAR_3_205,FIELD_CHAR_4_205,FIELD_CHAR_5_205,FIELD_CHAR_6_205,FIELD_CHAR_7_205,FIELD_CHAR_8_205,FIELD_CHAR_9_205,FIELD_CHAR_10_205,FIELD_CHAR_11_205,FIELD_CHAR_12_205,FIELD_CHAR_13_205,FIELD_CHAR_14_205,FIELD_CHAR_15_205,FIELD_CHAR_16_205,FIELD_CHAR_17_205,FIELD_CHAR_18_205,FIELD_CHAR_19_205,FIELD_CHAR_20_205,479159,943418,482746,818623,222649,469958,229709,79379,870793,614080,937885,696504,358272,563423,245949,564579,243243,34978,909369,717009,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,R,M,180519,4.1900,2026-07-24,DR_PAYMENT_MODE_205,CR_PAYMENT_MODE_205,DR_PROD_AC_205,CR_PROD_AC_205,100,100,100000000205,100000000205,CLG_,CLG_BRN_CODE_CR_205,PC_C,100000000205,100000000205,CLG_,CLG_BRN_CODE_DR_205,PC_C,CARD_NO_205,INSTRUMENT_NO_CR,ROUTING_NO_CR_205,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_205,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,20941.200,C,D,2026-07-24,U,2026-07-24,13,2026-07-24,C,PARENT_LOAN_205,USD
100000000206,006,APPLICATION_NUM_,CUST000206,CURR,CURR,2026-07-25,2026-07-25,2026-07-25,3566.300,24382.300,PEN,2026-07-25,PRIMARY_APPLICANT_ID_206,Primary Applicant Name 206,USER,C,2026-07-25,A,S,U,R,5549.200,R,P,A,A,I,T,T,L,A,C,L,Y,7987,6945.300,1,A,2270,5945,2026-07-25,H,27,22272.200,1,481835,A,R,MAKER_ID_206,2026-07-25,CHECKER_ID_206,2026-07-25,A,100000000206,P,N,31,957293,F,2026-07-25,LINKED_REFERENCE_206,LINKAGE_TYPE_206,FIELD_CHAR_1_206,FIELD_CHAR_2_206,FIELD_CHAR_3_206,FIELD_CHAR_4_206,FIELD_CHAR_5_206,FIELD_CHAR_6_206,FIELD_CHAR_7_206,FIELD_CHAR_8_206,FIELD_CHAR_9_206,FIELD_CHAR_10_206,FIELD_CHAR_11_206,FIELD_CHAR_12_206,FIELD_CHAR_13_206,FIELD_CHAR_14_206,FIELD_CHAR_15_206,FIELD_CHAR_16_206,FIELD_CHAR_17_206,FIELD_CHAR_18_206,FIELD_CHAR_19_206,FIELD_CHAR_20_206,690041,833458,877624,738756,322896,227705,585369,795851,471352,925877,276162,544831,222726,744304,382605,150276,496651,635461,886283,786243,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,2026-07-25,R,M,7337,3.2300,2026-07-25,DR_PAYMENT_MODE_206,CR_PAYMENT_MODE_206,DR_PROD_AC_206,CR_PROD_AC_206,100,100,100000000206,100000000206,CLG_,CLG_BRN_CODE_CR_206,PC_C,100000000206,100000000206,CLG_,CLG_BRN_CODE_DR_206,PC_C,CARD_NO_206,INSTRUMENT_NO_CR,ROUTING_NO_CR_206,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_206,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,358.800,C,D,2026-07-25,U,2026-07-25,16,2026-07-25,C,PARENT_LOAN_206,PEN
